"","X","tweet","city","movie","day","Sentiment_Score"
"2442",2,"Somehow Keanu, a movie about fake gangsters trying to rescue a kitten, was stupider than I expected","Boston","Keanu","05.04.2016",0.0937184642012383
"2443",3,"<U+0093>Keanu<U+0094> = Not Your Average Buddy Action Film: The AHH movie review of ""Keanu"" starring Keegan-Michael Key, Jo... https://t.co/SYtkk6Q98L","New York City","Keanu","05.04.2016",0.757946568947002
"2444",4,"Keanu the movie uhh Que Que https://t.co/3N3fezLSfV","New York City","Keanu","05.04.2016",0.905214142741378
"2445",5,"RT @Tribeca: Catch up with @batemanjason's THE FAMILY FANG, one of #Tribeca2016's most impressive gems. https://t.co/EKnyjGUklc https://t.c<U+0085>","New York City","Keanu","05.04.2016",0.809583729998418
"2446",6,"Keanu was hilarious who knew an action movie could be so adorable 
<ed><U+00A0><U+00BD><ed><U+00B8><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+00B8>/<ed><U+00A0><U+00BD><ed><U+00B8><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+00B8>","New York City","Keanu","05.04.2016",0.976566495865781
"2447",7,"<U+0093>Keanu<U+0094> = Not Your Average Buddy Action Film: The AHH movie review of ""Keanu"" starring Keegan-Michael Key, Jo... https://t.co/LDwjSli0MO","New York City","Keanu","05.04.2016",0.812791270931024
"2448",8,"RT @Tribeca: See the greatest film from the world's best animation studio tonight at @MetrographNYC. https://t.co/EKnyjGUklc https://t.co/4<U+0085>","New York City","Keanu","05.04.2016",0.779402613555133
"2449",9,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/veB1yX97ns https://t.co/sTkx4uFnbg","New York City","Keanu","05.04.2016",0.932933779213354
"2450",10,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/nBtgJJ1t6Q https://t.co/EoRX7eIvDw","New York City","Keanu","05.04.2016",0.939557420819464
"2451",11,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/52ojjwEaOm https://t.co/N79cFkxKOy","New York City","Keanu","05.04.2016",0.880369070338833
"2452",12,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/0NmnlKW5S2 https://t.co/TEy1LswfIr","New York City","Keanu","05.04.2016",0.858565928445436
"2453",13,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/0xM2c0kqUW https://t.co/zVjSWHdUb9","New York City","Keanu","05.04.2016",0.931930009762533
"2454",14,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/uSNv2G7WYW https://t.co/mh7Ni02HrO","New York City","Keanu","05.04.2016",0.957960393723015
"2455",15,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/xGOAGEyxVE https://t.co/BWmfUluQkE","New York City","Keanu","05.04.2016",0.809828429064258
"2456",16,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/YF5EonwDoR https://t.co/vV5zSdOEUE","New York City","Keanu","05.04.2016",0.791748625595111
"2457",17,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/QmQKJhyHow https://t.co/HsyBusYo4K","New York City","Keanu","05.04.2016",0.897848462437572
"2458",18,"See the greatest film from the world's best animation studio tonight at @MetrographNYC. https://t.co/EKnyjGUklc https://t.co/4gOwPD4U7j","New York City","Keanu","05.04.2016",0.909564725131308
"2459",19,"""Keanu"" was a charming enough movie--but wasn't it just ""Date Night""?","New York City","Keanu","05.04.2016",0.0778425798330596
"2460",20,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/7JZZ4WqvWv https://t.co/QnRESXhyCk","New York City","Keanu","05.04.2016",0.933391098301123
"2461",21,"I liked a @YouTube video https://t.co/Cn34wzqTRw Keanu - Movie Review","New York City","Keanu","05.04.2016",0.934747971959879
"2462",22,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/PFQ3qhmVoA https://t.co/hiiNNFLa03","New York City","Keanu","05.04.2016",0.90408834601614
"2463",23,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/EYixnQg6kK https://t.co/XkJp7JdnK5","New York City","Keanu","05.04.2016",0.908519893602039
"2464",24,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/nBtgJJ1t6Q https://t.co/IywIiD5Ve9","New York City","Keanu","05.04.2016",0.912631562756452
"2465",25,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/nBtgJJ1t6Q https://t.co/THYOA8Z95w","New York City","Keanu","05.04.2016",0.924285937655697
"2466",26,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/8GP4rQVDiS https://t.co/IVxXy6xMZv","New York City","Keanu","05.04.2016",0.966495721970301
"2467",27,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/YF5EonwDoR https://t.co/VmCbVEhX6U","New York City","Keanu","05.04.2016",0.794345281774987
"2468",28,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/QmQKJhyHow https://t.co/xS6VzH64iW","New York City","Keanu","05.04.2016",0.926752467299735
"2469",29,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/Ydw6KMydLH https://t.co/lrdaH8ZD9A","New York City","Keanu","05.04.2016",0.900752595752446
"2470",30,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/0XCvbtTWD8 https://t.co/QXHFywHIjI","New York City","Keanu","05.04.2016",0.725156534700986
"2471",31,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/0NmnlKW5S2 https://t.co/Wb6E3YByHV","New York City","Keanu","05.04.2016",0.890832516526983
"2472",32,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/xGOAGEyxVE https://t.co/GFPb3ygE56","New York City","Keanu","05.04.2016",0.854864239399613
"2473",33,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/XTID2Mk6Jj https://t.co/6iXJm70jXj","New York City","Keanu","05.04.2016",0.782410772354055
"2474",34,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/uSNv2G7WYW https://t.co/A2ETTnRwlt","New York City","Keanu","05.04.2016",0.926810032774242
"2475",35,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/DF9hAOb3yd https://t.co/4Ejo8upwZt","New York City","Keanu","05.04.2016",0.917083195408664
"2476",36,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/NSyroceZ8z https://t.co/CS3a6eayV3","New York City","Keanu","05.04.2016",0.926475009169741
"2477",37,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/9Qjxq7wCnB https://t.co/Z0uq9fkW7F","New York City","Keanu","05.04.2016",0.865781989559267
"2478",38,"KEANU Key &amp; Peele Plush Doll And Movie Calendar *Not Available In Stores* - Bid Now! Only <U+0085> https://t.co/xAXcpArmzN https://t.co/admetYSds9","New York City","Keanu","05.04.2016",0.885687729602637
"2479",39,"Keanu was a great movie <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","New York City","Keanu","05.04.2016",0.959166498643445
"2480",40,"Movie 119/366: Bee Movie (07) **
120:Keanu (16) ***.5
121:The King of Comedy (82) *****
122: The One I Love (14) ****
#COTNOIRMOVIECHALLENGE","New York City","Keanu","05.04.2016",0.937336871421957
"2481",41,"Going back to the movie theater 2 flirt #keanu","New York City","Keanu","05.04.2016",0.0498420608222733
"2482",42,"RT @jorelblu: KEANU - MOVIE REVIEW: https://t.co/6uYT8jHLYg via @YouTube","New York City","Keanu","05.04.2016",0.813081462542409
"2483",43,"#keanu the dumbest movie ever<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","New York City","Keanu","05.04.2016",0.00451350732667615
"2484",44,"Keanu was a funny ass movie <ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+0080>","Chicago","Keanu","05.04.2016",0.485799006369633
"2485",45,"I liked a @YouTube video https://t.co/FHOLKp1YRs Keanu - Movie Review","Chicago","Keanu","05.04.2016",0.870575159878161
"2486",46,"In honor of the kitten who stars in the new Key &amp; Peele movie ""Keanu,"" Nick is talking about other cats who have... https://t.co/KrzmozuCwu","Chicago","Keanu","05.04.2016",0.924975389253317
"2487",47,"Anybody seen the Keanu movie??","Chicago","Keanu","05.04.2016",0.390423919563056
"2488",48,"Where did they get that adorable kitten in 'Keanu'? A New Orleans shelter https://t.co/0G82zIrR16 #NOLA #movie #doc","New Orleans","Keanu","05.04.2016",0.902807840051852
"2489",49,"RT @KingBach: My homies movie is out in theaters NOW!! It's hilarious! @JordanPeele @KeeganMKey #KEANU https://t.co/u383HfRckN","Los Angeles","Keanu","05.04.2016",0.824864893780842
"2490",50,"If you love Key &amp; Peele, then this movie is definitely worth watching <U+0097> watching Keanu at AMC Fullerton 20 https://t.co/CbNh53aN4V","Los Angeles","Keanu","05.04.2016",0.998358639153445
"2491",51,"RT @enews: Me-ow. We ranked the hottest cat movie stars because why not: https://t.co/iaYgTGiMfv https://t.co/JYuvmIxGPx","Los Angeles","Keanu","05.04.2016",0.801518743805306
"2492",52,"RT @willroegge: Pleasantly surprised to see a @JeremyFish t-shirt in Keanu the movie. Funny movie. Great artist.","Los Angeles","Keanu","05.04.2016",0.99960354705337
"2493",53,"I've been on a Keanu Reeves movie kick. He has made so many awesome movies but too many folks bash the guy. #MakingMoviesPeopleWannaSee","Los Angeles","Keanu","05.04.2016",0.89504589851533
"2494",54,"RT @GenGenLove: Do you think the movie Keanu is one long bit about that screenwriting book every douchebag in LA has? What a solid goof.
#K<U+0085>","Los Angeles","Keanu","05.04.2016",0.954579403888703
"2495",55,"<U+0093>Keanu<U+0094> is a weirdly google-proof movie even if you add phrases like <U+0093>black masculinity<U+0094> to your search.","Los Angeles","Keanu","05.04.2016",0.170161128843486
"2496",56,"My husband wrote a letter to @KeeganMKey and @JordanPeele on FB asking for a download of the #Keanu movie since we can't go with a new baby.","Los Angeles","Keanu","05.04.2016",0.844295069400904
"2497",57,"Thoughts on ""Keanu"" https://t.co/UtEEBNLcLf","Los Angeles","Keanu","05.04.2016",0.809561215481799
"2498",58,"Go see Keanu right now!

#You'reWelcome

Best movie ever!","Los Angeles","Keanu","05.04.2016",0.886828021663447
"2499",59,"Pleasantly surprised to see a @JeremyFish t-shirt in Keanu the movie. Funny movie. Great artist.","Los Angeles","Keanu","05.04.2016",0.999794359848117
"2500",60,"Minute Movie Review #Keanu #Key&amp;Peele #Hilarious https://t.co/5g6p0Vfspi via @YouTube","Los Angeles","Keanu","05.04.2016",0.970613512791315
"2501",61,"Watching Keanu right now and there's a little kid with his dad in front of me. This movie is rated R for reason #smh","Los Angeles","Keanu","05.04.2016",0.157296161348556
"2502",62,"Have yall ever seen the movie superbad when Seth was like shut up go pee in ur pants again. Lmao and he was like that was like in the 4th","Los Angeles","Keanu","05.04.2016",0.739238147778179
"2503",63,"RT @THR: The making of #Keanu: How @KeyAndPeele wrangled 7 shelter kittens for their movie https://t.co/iBaR9dXI9q https://t.co/qb3JYm2QQH","Los Angeles","Keanu","05.04.2016",0.291038769993855
"2504",64,"RT @WendyLeeSzany: I added a video to a @YouTube playlist https://t.co/OAMP0mqoFJ Keanu | Movie Review","Los Angeles","Keanu","05.04.2016",0.692119831274771
"2505",65,"Movie Review of Key &amp; Peele's Keanu! #Keanu #KeyAndPeele
https://t.co/Z4D8tt3OVe https://t.co/TFyGhznrCt","Houston","Keanu","05.04.2016",0.555692810961082
"2506",66,"7 Shelter Kittens in 'Keanu' Movie Get Hollywood Homes
via @lifewithcatstv @LowellSunNews @AP... https://t.co/ZgpWKmi3pS","Houston","Keanu","05.04.2016",0.8089022864958
"2507",67,"This Week<U+0092>s WAMG Podcast <U+0096> GREEN ROOM, KEANU, MOTHER'S DAY, and More! - We Are Movie Geeks https://t.co/C7N3gYv51j","St. Louis ","Keanu","05.04.2016",0.958256730701036
"2508",68,"RT @BroncoManiac8: Went to see Keanu! 
If you like Key and Peele comedy, you will enjoy this movie! #KeanuMovie https://t.co/7kp6efu5Jl","Denver ","Keanu","05.04.2016",0.724657525262099
"2509",69,"Went to see Keanu! 
If you like Key and Peele comedy, you will enjoy this movie! #KeanuMovie https://t.co/7kp6efu5Jl","Denver ","Keanu","05.04.2016",0.791916942623486
"2510",70,"Papa Hemingway In Cuba is First Hollywood Movie Shot In Cuba Since 1959 

https://t.co/NkgQi4m3Px
#film #cuba https://t.co/jq5lvl1OQa","Boston","Papa: Hemingway in Cuba","05.04.2016",0.238166181605088
"2511",71,"#film Papa Hemingway in Cuba Movie CLIP - Another Chance (2016) - Gio... https://t.co/jGGYcZbs6F","New York City","Papa: Hemingway in Cuba","05.04.2016",0.453540826649145
"2512",72,"#film Papa Hemingway in Cuba Movie CLIP - Never Worn (2016) - Drama H... https://t.co/J9kV90vL3F","New York City","Papa: Hemingway in Cuba","05.04.2016",0.516105084453127
"2513",73,"Papa Hemingway in Cuba: First Hollywood Movie Shot in Cuba since 1959 https://t.co/vjAM8TGo3J","New Orleans","Papa: Hemingway in Cuba","05.04.2016",0.396680592618027
"2514",74,"In new movie PAPA HEMINGWAY IN CUBA, Hemingway tells unequivocally how he saw J. Edgar Hoover &amp; Clyde Tolson in dresses at party (and more)","Los Angeles","Papa: Hemingway in Cuba","05.04.2016",0.898981267164998
"2515",75,"Reading:   Papa Hemingway in Cuba: First Hollywood Movie Shot in Cuba since 1959 https://t.co/LJ30Bz5gQP","Seattle","Papa: Hemingway in Cuba","05.04.2016",0.157296988056253
"2516",76,"RT @Tribeca: Catch up with @batemanjason's THE FAMILY FANG, one of #Tribeca2016's most impressive gems. https://t.co/EKnyjGUklc https://t.c<U+0085>","New York City","The Family Fang","05.04.2016",0.809583729998418
"2517",77,"Awesome new movie
The Man Who Knew Infinity Official Trailer #1 (2016) 
Dev Patel, Jeremy Irons Movie HD
https://t.co/9p9uGJyZq9","Chicago","The Man Who Knew Infinity","05.04.2016",0.98800900609024
"2518",78,"@HollywoodChi #HCHookup RT! Win advance movie tickets to @TellurideFilm + @SundanceFest hit Viva with H<e9>ctor Medina! https://t.co/ULMXQQStBm","Chicago","Viva","05.04.2016",0.753769613753504
"2519",79,"@HollywoodChi #HCHookup RT! Win advance movie tickets to @TellurideFilm + @SundanceFest hit Viva with H<e9>ctor Medina! https://t.co/8ydmrh5bUH","Chicago","Viva","05.04.2016",0.661744613245758
"2520",80,"@HollywoodChi #HCHookup RT! Win advance movie tickets to @TellurideFilm + @SundanceFest hit Viva with H<e9>ctor Medina! https://t.co/19RXwbiYHD","Chicago","Viva","05.04.2016",0.704293626412054
